Date,Miner Revenue Value
2015-09-26,971325.16
2015-09-27,872247.86
2015-09-28,875135.32
2015-09-29,858358.52
2015-09-30,1041625.71
2015-10-01,884049.72
2015-10-02,896870.91
2015-10-03,827003.45
2015-10-04,872590.96
2015-10-05,920851.14
2015-10-06,923823.02
2015-10-07,879215.94
2015-10-08,820250.09
2015-10-09,859993.26
2015-10-10,776914.97
2015-10-11,989239.26
2015-10-12,915246.5
2015-10-13,880529.53
2015-10-14,860697.86
2015-10-15,968904.73
2015-10-16,1066517.1
2015-10-17,960570.72
2015-10-18,924384.67
2015-10-19,965407.16
2015-10-20,1098377.16
2015-10-21,873167.21
2015-10-22,987936.18
2015-10-23,1021681.74
2015-10-24,1041694.26
2015-10-25,1029139.91
2015-10-26,1125218.93
2015-10-27,1210057.84
2015-10-28,1090129.4
2015-10-29,1059093.66
2015-10-30,1187209.45
2015-10-31,1404979.94
2015-11-01,1237877.65
2015-11-02,1236572.51
2015-11-03,1341801.36
2015-11-04,1534074.26
2015-11-05,1718750.31
2015-11-06,1448838.67
2015-11-07,1362181.4
2015-11-08,1470799.81
2015-11-09,1327358.87
2015-11-10,1420585.82
2015-11-11,1273359.35
2015-11-12,1328060.55
2015-11-13,1340476.95
2015-11-14,1347888.47
2015-11-15,1193442.57
2015-11-16,1307888.49
2015-11-17,1426726.27
2015-11-18,1258499.88
2015-11-19,1290554.9
2015-11-20,1127437.55
2015-11-21,1351767
2015-11-22,1426446.48
2015-11-23,1400618.07
2015-11-24,1325614.02
2015-11-25,1261029.93
2015-11-26,1251421.1
2015-11-27,1536995.77
2015-11-28,1197789.3
2015-11-29,1383038.16
2015-11-30,1373958.03
2015-12-01,1527550.94
2015-12-02,1533336.15
2015-12-03,1453569.43
2015-12-04,1296646.89
2015-12-05,1395295.43
2015-12-06,1710515
2015-12-07,1573667.19
2015-12-08,1463208.46
2015-12-09,1783755.78
2015-12-10,1766147.07
2015-12-11,2301034.9
2015-12-12,1799307.56
2015-12-13,1765001.3
2015-12-14,1562706.96
2015-12-15,2176179.54
2015-12-16,2128566.86
2015-12-17,1872158.87
2015-12-18,1779041.82
2015-12-19,1969587.83
2015-12-20,1829074.69
2015-12-21,1860633.5
2015-12-22,1646228.89
2015-12-23,1655834.6
2015-12-24,1755013.28
2015-12-25,1584626.6
2015-12-26,1822176.6
2015-12-27,1820389.89
2015-12-28,2167389.87
2015-12-29,1607128.17
2015-12-30,1719904.93
2015-12-31,1781850.52
2016-01-01,1533178.72
2016-01-02,1471202.03
2016-01-03,1584466.23
2016-01-04,1564967.04
2016-01-05,1985691.29
2016-01-06,1712098.52
2016-01-07,1530746.49
2016-01-08,1686227.48
2016-01-09,1976899.07
2016-01-10,1703094.07
2016-01-11,1969072.08
2016-01-12,1920616.27
2016-01-13,1895542.82
2016-01-14,1606954.48
2016-01-15,1399022.28
2016-01-16,1175425.15
2016-01-17,1368930.51
2016-01-18,1463003.35
2016-01-19,1680705.25
2016-01-20,1293610.04
2016-01-21,1577064.95
2016-01-22,1413554
2016-01-23,1718247.61
2016-01-24,1764601.44
2016-01-25,1728288.18
2016-01-26,1612006.77
2016-01-27,1594224.39
2016-01-28,1541377.11
2016-01-29,1409182.05
2016-01-30,1616295.31
2016-01-31,1784261.18
2016-02-01,1709445.51
2016-02-02,1523506.42
2016-02-03,1706372.46
2016-02-04,1688236.59
2016-02-05,1638094.98
2016-02-06,1825778.05
2016-02-07,1901436.33
2016-02-08,1671231.24
2016-02-09,1400928.65
2016-02-10,1670232.6
2016-02-11,1578768.57
2016-02-12,1837069.2
2016-02-13,1663575.09
2016-02-14,1552193.6
2016-02-15,1694965.95
2016-02-16,1550960.48
2016-02-17,1429832.22
2016-02-18,1640561.39
2016-02-19,1799757.94
2016-02-20,1555421.55
2016-02-21,1660269.9
2016-02-22,1424808.92
2016-02-23,1405598.3
2016-02-24,1460227.86
2016-02-25,1272278.56
2016-02-26,1665629.01
2016-02-27,1522452.05
2016-02-28,1606304.8
2016-02-29,1477460.53
2016-03-01,1478873.3
2016-03-02,1557824.94
2016-03-03,1715611.07
2016-03-04,1444568.11
2016-03-05,1618754.53
2016-03-06,1535072.16
2016-03-07,1524482.65
2016-03-08,1392862.58
2016-03-09,1609123.06
2016-03-10,1760980.45
2016-03-11,1635917.57
2016-03-12,1694293.29
2016-03-13,1501931.58
2016-03-14,1391738.68
2016-03-15,1596541.96
2016-03-16,1695587.57
2016-03-17,1608146.55
2016-03-18,1493350.37
2016-03-19,1411176.35
2016-03-20,1405961.07
2016-03-21,1516981.53
2016-03-22,1451980.77
2016-03-23,1562701.66
2016-03-24,1573304.05
2016-03-25,1547158.81
2016-03-26,1537321.73
2016-03-27,1617418.69
2016-03-28,1510957.52
2016-03-29,1814441.03
2016-03-30,1657545.55
2016-03-31,1540645.21
2016-04-01,1309751.27
2016-04-02,1618811.78
2016-04-03,1479807.43
2016-04-04,1507232.11
2016-04-05,1762372.51
2016-04-06,1657336.69
2016-04-07,1681175.48
2016-04-08,1484796.77
2016-04-09,1527301.1
2016-04-10,1711112.75
2016-04-11,1835403.06
2016-04-12,1640406.86
2016-04-13,1595901.27
2016-04-14,1759004.72
2016-04-15,1764094.66
2016-04-16,1513674.28
2016-04-17,1501330.01
2016-04-18,1707946.47
2016-04-19,1457740.98
2016-04-20,1650657.35
2016-04-21,1841556.63
2016-04-22,1712237.42
2016-04-23,1618309.73
2016-04-24,1639718.18
2016-04-25,1531399.39
2016-04-26,1488063.08
2016-04-27,1915038.72
2016-04-28,1470969.97
2016-04-29,1535595.89
2016-04-30,1815799.06
2016-05-01,1660780.33
2016-05-02,1761792.9
2016-05-03,1767172.92
2016-05-04,1715707.03
2016-05-05,1889218.86
2016-05-06,1760528.28
2016-05-07,1871826.12
2016-05-08,1739815.81
2016-05-09,1944055.65
2016-05-10,1987378.86
2016-05-11,1812146.77
2016-05-12,1526662.37
2016-05-13,1599354.16
2016-05-14,1754505.14
2016-05-15,1664801.49
2016-05-16,1614765.51
2016-05-17,1630240.31
2016-05-18,1629205.66
2016-05-19,1763197.46
2016-05-20,1352421.6
2016-05-21,1674414.85
2016-05-22,1587037.96
2016-05-23,2047111.43
2016-05-24,2024039.46
2016-05-25,1670575.41
2016-05-26,1581252.15
2016-05-27,1574443.9
2016-05-28,1704671.95
2016-05-29,1753689.94
2016-05-30,1987178.51
2016-05-31,1960173.28
2016-06-01,1720313.73
2016-06-02,1947397.29
2016-06-03,1901326.5
2016-06-04,2050115.56
2016-06-05,1734495.56
2016-06-06,2479601.45
2016-06-07,2513142.24
2016-06-08,2055967.75
2016-06-09,2120759.44
2016-06-10,2411712.55
2016-06-11,2121041.21
2016-06-12,2404295.08
2016-06-13,2466923.16
2016-06-14,2845589.53
2016-06-15,2310257.18
2016-06-16,2731692.28
2016-06-17,2882010.73
2016-06-18,2850005.05
2016-06-19,3048875.69
2016-06-20,3413077.43
2016-06-21,3033488.39
2016-06-22,2528171.56
2016-06-23,2032313.49
2016-06-24,2228686.01
2016-06-25,2189489.46
2016-06-26,2712987.06
2016-06-27,2346092.7
2016-06-28,2428570.56
2016-06-29,2424029.9
2016-06-30,2382860.03
2016-07-01,2555762.06
2016-07-02,2670414.6
2016-07-03,2617851.36
2016-07-04,2594498.64
2016-07-05,2588974.12
2016-07-06,2468700.58
2016-07-07,2377679.44
2016-07-08,2225809.72
2016-07-09,2415577.77
2016-07-10,2016055.85
2016-07-11,1289688.6
2016-07-12,1200933.56
2016-07-13,1220103.97
2016-07-14,1096391.44
2016-07-15,1203565.89
2016-07-16,1156373.58
2016-07-17,1340902.38
2016-07-18,1294426.22
2016-07-19,1285992.35
2016-07-20,1116419.94
2016-07-21,1291255.31
2016-07-22,1143794.06
2016-07-23,1098040.14
2016-07-24,1110718.67
2016-07-25,1055648.6
2016-07-26,1116623.7
2016-07-27,1097785.35
2016-07-28,1095880.03
2016-07-29,1162402.42
2016-07-30,1254138.46
2016-07-31,1010965.94
2016-08-01,1253700.3
2016-08-02,1207368.45
2016-08-03,1126376.46
2016-08-04,1210770.74
2016-08-05,1137103.9
2016-08-06,1255172.15
2016-08-07,1249257.47
2016-08-08,1132975.59
2016-08-09,1141359.61
2016-08-10,952841.65
2016-08-11,1165104.21
2016-08-12,1151214.01
2016-08-13,1134563.58
2016-08-14,1226446.84
2016-08-15,1198606.83
2016-08-16,1077592.58
2016-08-17,1018012.25
2016-08-18,922604.66
2016-08-19,1148113.24
2016-08-20,1153313.07
2016-08-21,1161201.17
2016-08-22,1214169.68
2016-08-23,1191627.21
2016-08-24,1108878.98
2016-08-25,1137194.62
2016-08-26,973160.63
2016-08-27,987472.3
2016-08-28,1058176.03
2016-08-29,1116629.01
2016-08-30,1107570.04
2016-08-31,1219384.18
2016-09-01,996313.9
2016-09-02,1038018.33
2016-09-03,1134259.87
2016-09-04,967003.88
2016-09-05,1388243.53
2016-09-06,1102189.96
2016-09-07,1073844.72
2016-09-08,1208807.07
2016-09-09,1159878.13
2016-09-10,1143286.84
2016-09-11,1237898.4
2016-09-12,1278629.49
2016-09-13,1271341.26
2016-09-14,1298073.26
2016-09-15,1225003.58
2016-09-16,1204783.2
2016-09-17,1094613.85
2016-09-18,1270602.12
2016-09-19,1136970.42
2016-09-20,1052805.12
2016-09-21,1178281.26
2016-09-22,1275977.55
2016-09-23,1088221.09
2016-09-24,1059001.72
2016-09-25,1281314.22
2016-09-26,1419998.61
2016-09-27,1195818.24
2016-09-28,1301936.71
2016-09-29,1156967.69
2016-09-30,1122895.12
2016-10-01,1120845.81
2016-10-02,1239509.96
2016-10-03,1108970.17
2016-10-04,1200447.4
2016-10-05,1248381.2
2016-10-06,1321703.83
2016-10-07,1279376.57
2016-10-08,1146701.68
2016-10-09,1345421.35
2016-10-10,1268389.28
2016-10-11,1005067.27
2016-10-12,1160898.15
2016-10-13,1190728.48
2016-10-14,1062092.36
2016-10-15,1130216.04
2016-10-16,1175214.62
2016-10-17,1078924.85
2016-10-18,1043942.95
2016-10-19,1280853.98
2016-10-20,1025442.99
2016-10-21,1110300.39
2016-10-22,1348467.13
2016-10-23,1261936.64
2016-10-24,1223424.55
2016-10-25,1221668.57
2016-10-26,1209046.18
2016-10-27,1251733.28
2016-10-28,1465933.14
2016-10-29,1373344.49
2016-10-30,1379698.99
2016-10-31,1519929.37
2016-11-01,1353200.08
2016-11-02,1370430.55
2016-11-03,1278510.46
2016-11-04,1411281.84
2016-11-05,1074862.24
2016-11-06,1348918.24
2016-11-07,1406462.83
2016-11-08,1353988.66
2016-11-09,1570600.83
2016-11-10,1389988.29
2016-11-11,1561450.33
2016-11-12,1510987.29
2016-11-13,1525610.7
2016-11-14,1290291.53
2016-11-15,1578774.1
2016-11-16,1459462.99
2016-11-17,1650461.6
2016-11-18,1548537.11
2016-11-19,1453312.82
2016-11-20,1388377.65
2016-11-21,1225998.78
2016-11-22,1353605.78
2016-11-23,1325197.51
2016-11-24,1444562.44
2016-11-25,1590646.88
2016-11-26,1503144.1
2016-11-27,1474308.48
2016-11-28,1376903.27
2016-11-29,1581626.39
2016-11-30,1441250.11
2016-12-01,1393752.7
2016-12-02,1460657.09
2016-12-03,1468320.69
2016-12-04,1723339.36
2016-12-05,1485305.8
2016-12-06,1514005.42
2016-12-07,1513637.97
2016-12-08,1747382.35
2016-12-09,1583261.11
2016-12-10,1376193.04
2016-12-11,1339097.64
2016-12-12,1858624.33
2016-12-13,1589822.07
2016-12-14,1808141.32
2016-12-15,1424880.21
2016-12-16,1311677.19
2016-12-17,1378542.66
2016-12-18,1481677.2
2016-12-19,1455062.09
2016-12-20,1575264.17
2016-12-21,1460768.19
2016-12-22,1750535.62
2016-12-23,1817253.31
2016-12-24,1816594.88
2016-12-25,1602329.77
2016-12-26,1894761.95
2016-12-27,1690270.04
2016-12-28,1915019.68
2016-12-29,2092466.7
2016-12-30,1916594.89
2016-12-31,1978119.93
2017-01-01,1868386.97
2017-01-02,2014837.71
2017-01-03,2136306.76
2017-01-04,2263962.28
2017-01-05,2248858.47
2017-01-06,1852917.4
2017-01-07,1922112.54
2017-01-08,1647219.72
2017-01-09,1972540.78
2017-01-10,1619399.61
2017-01-11,1918009.78
2017-01-12,1615137.21
2017-01-13,1804528.32
2017-01-14,1621281.51
2017-01-15,1840773.65
2017-01-16,1774740.01
2017-01-17,1841407.81
2017-01-18,1866942.67
2017-01-19,1749256.46
2017-01-20,2056817.75
2017-01-21,2207406.39
2017-01-22,2170857.7
2017-01-23,2089375.92
2017-01-24,1678545.89
2017-01-25,1797216.96
2017-01-26,1786339.07
2017-01-27,1878756.71
2017-01-28,2055922.95
2017-01-29,1858635.19
2017-01-30,2016148.48
2017-01-31,1782520.54
2017-02-01,1872135.26
2017-02-02,2501965.25
2017-02-03,2124052.17
2017-02-04,2054560.87
2017-02-05,1995523.83
2017-02-06,2155773.44
2017-02-07,1766386.65
2017-02-08,2163927.95
2017-02-09,2086909.67
2017-02-10,2238719.56
2017-02-11,1955920.41
2017-02-12,1863656.66
2017-02-13,1849969.81
2017-02-14,2168061.09
2017-02-15,2270469.44
2017-02-16,1885419.46
2017-02-17,2126905.82
2017-02-18,2163383.78
2017-02-19,2157860.62
2017-02-20,1894223.1
2017-02-21,2163005.93
2017-02-22,2119864.29
2017-02-23,2143419.66
2017-02-24,2435395.61
2017-02-25,2668562.7
2017-02-26,2629716.96
2017-02-27,2801053.52
2017-02-28,2377285.21
2017-03-01,2544680.78
2017-03-02,2479255.69
2017-03-03,2778142.58
2017-03-04,2754618.64
2017-03-05,2369192.96
2017-03-06,2609542.58
2017-03-07,2571058.95
2017-03-08,2707637.77
2017-03-09,2337703.07
2017-03-10,2481908.66
2017-03-11,2576915.91
2017-03-12,2444835.87
2017-03-13,2590330.42
2017-03-14,2514682.23
2017-03-15,2742067.83
2017-03-16,2523993.6
2017-03-17,2584239.11
2017-03-18,2383379.63
2017-03-19,2163167.54
2017-03-20,2324218.06
2017-03-21,2021630.97
2017-03-22,2240684.61
2017-03-23,2338596.04
2017-03-24,2160701.76
2017-03-25,2328194.21
2017-03-26,1771235.82
2017-03-27,2142275.8
2017-03-28,1900228.49
2017-03-29,2256533.42
2017-03-30,2009813.16
2017-03-31,2338353.94
2017-04-01,2037469.74
2017-04-02,2000224.36
2017-04-03,2359124.67
2017-04-04,2772090.64
2017-04-05,2013421.19
2017-04-06,2559279.42
2017-04-07,2432364.19
2017-04-08,2683734.85
2017-04-09,2231614.51
2017-04-10,2594808.81
2017-04-11,2466038.47
2017-04-12,2825606.12
2017-04-13,2420154.48
2017-04-14,2131405.13
2017-04-15,2330644.23
2017-04-16,2458288.48
2017-04-17,2360932.87
2017-04-18,2293858.27
2017-04-19,2506237.92
2017-04-20,2439369.92
2017-04-21,2436366.97
2017-04-22,2916935.35
2017-04-23,2509451.17
2017-04-24,2613667.17
2017-04-25,2193410.54
2017-04-26,2706079.25
2017-04-27,2816118.27
2017-04-28,2792295.25
2017-04-29,2597134.06
2017-04-30,3250854.53
2017-05-01,2825399.8
2017-05-02,2990277.17
2017-05-03,3276928.39
2017-05-04,2855435.95
2017-05-05,3711272.25
2017-05-06,2859929.93
2017-05-07,3732382.9
2017-05-08,3692669.42
2017-05-09,4215262.01
2017-05-10,3874478.16
2017-05-11,3790826.07
2017-05-12,3580704.76
2017-05-13,3799046.2
2017-05-14,4007447.93
2017-05-15,4171625.1
2017-05-16,4210068.06
2017-05-17,3488846.22
2017-05-18,4381817.76
2017-05-19,4094699.54
2017-05-20,4868206.46
2017-05-21,4994639.15
2017-05-22,4461780.12
2017-05-23,4797842.8
2017-05-24,5827477.07
2017-05-25,5865300.4
2017-05-26,6017728.97
2017-05-27,5221903.27
2017-05-28,5403294.77
2017-05-29,5369062.03
2017-05-30,5413614.31
2017-05-31,6217741.56
2017-06-01,6052283.56
2017-06-02,6495539.08
2017-06-03,5691321.48
2017-06-04,7458434.59
2017-06-05,6208214.22
2017-06-06,6790813.21
2017-06-07,6896363.43
2017-06-08,7396368.91
2017-06-09,7151084.98
2017-06-10,6602591.67
2017-06-11,6225876.9
2017-06-12,6497829.35
2017-06-13,5847733.91
2017-06-14,6094946.5
2017-06-15,5513769.13
2017-06-16,5566469.99
2017-06-17,5567176.2
2017-06-18,5604390.91
2017-06-19,5304483.62
2017-06-20,5960790.71
2017-06-21,5787729.54
2017-06-22,5908586.52
2017-06-23,5915360.39
2017-06-24,6375702.66
2017-06-25,5457533.83
2017-06-26,4543847.59
2017-06-27,5184835.25
2017-06-28,5041241.69
2017-06-29,5987469.9
2017-06-30,4699139.22
2017-07-01,5662367.83
2017-07-02,5567754.5
2017-07-03,6369285.85
2017-07-04,6143340.23
2017-07-05,5721928.53
2017-07-06,5458638.24
2017-07-07,5261541.29
2017-07-08,5229406.55
2017-07-09,5743954.53
2017-07-10,4737577.05
2017-07-11,6289978.17
2017-07-12,5477940.2
2017-07-13,5811521.07
2017-07-14,5072261.54
2017-07-15,4311829.12
2017-07-16,3963629.57
2017-07-17,4216565.61
2017-07-18,4481307.27
2017-07-19,5310993.5
2017-07-20,4674915.49
2017-07-21,6225243.44
2017-07-22,5767997.22
2017-07-23,6119590.46
2017-07-24,6275692.55
2017-07-25,6597141.47
2017-07-26,5123955.63
2017-07-27,5033377.39
2017-07-28,5619073.34
2017-07-29,5750935.7
2017-07-30,5764864.97
2017-07-31,5439559.63
2017-08-01,5683632.79
2017-08-02,5305338.45
2017-08-03,5509290.9
2017-08-04,5172399.52
2017-08-05,6735154.59
2017-08-06,7608868.71
2017-08-07,5973488.91
2017-08-08,6917820.96
2017-08-09,7547196.47
2017-08-10,6323002.05
2017-08-11,6403702.41
2017-08-12,7380043.22
2017-08-13,7393885.37
2017-08-14,8305849.56
2017-08-15,8072639.78
2017-08-16,9315384.75
2017-08-17,8640005.57
2017-08-18,11126035.56
2017-08-19,9019222.9
2017-08-20,8925473.82
2017-08-21,7560131.48
2017-08-22,6973999.63
2017-08-23,5959602.2
2017-08-24,10515714.15
2017-08-25,7107413.18
2017-08-26,7417338.03
2017-08-27,7522186.12
2017-08-28,9983337.58
2017-08-29,8781114.63
2017-08-30,10676598.17
2017-08-31,11441096.57
2017-09-01,11641976.25
2017-09-02,12498979.69
2017-09-03,10777428.51
2017-09-04,9928370.27
2017-09-05,10689968.82
2017-09-06,12115285.75
2017-09-07,10578678.07
2017-09-08,11351205.36
2017-09-09,10318789.58
2017-09-10,9671230.93
2017-09-11,7923476.82
2017-09-12,9802901.26
2017-09-13,10354410.91
2017-09-14,9620362.18
2017-09-15,7702014.91
2017-09-16,8938016.46
2017-09-17,8230038.65
2017-09-18,8509041.06
2017-09-19,7156612.44
2017-09-20,8290430.21
2017-09-21,6272696.82
2017-09-22,8449044.67
2017-09-23,6668009.2
2017-09-24,8204018.28
2017-09-25,6968480.38
2017-09-26,6704534.07
2017-09-27,7285541.81
2017-09-28,8328912
2017-09-29,9796760.89
2017-09-30,9276735.29
2017-10-01,7944416.58
2017-10-02,7628096.22
2017-10-03,9029691.9
2017-10-04,10493193.82
2017-10-05,7647832.69
2017-10-06,7447423.49
2017-10-07,9315093.58
2017-10-08,9171753.84
2017-10-09,10975224.07
2017-10-10,10314995.97
2017-10-11,10399725.98
2017-10-12,9253678.89
2017-10-13,11403511.12
2017-10-14,11155749.4
2017-10-15,11481629.03
2017-10-16,14658290.32
2017-10-17,13607737.67
2017-10-18,12644832.24
2017-10-19,11433220.63
2017-10-20,13716863.54
2017-10-21,14391442.47
2017-10-22,12502939.37
2017-10-23,14449349.02
2017-10-24,13660797.09
2017-10-25,12739113.72
2017-10-26,13968438.1
2017-10-27,13937838.4
2017-10-28,8459175.23
2017-10-29,7124287.79
2017-10-30,13458176.21
2017-10-31,12832055.61
2017-11-01,12574297.06
2017-11-02,15054215.2
2017-11-03,15026052.24
2017-11-04,12700977.28
2017-11-05,13946908.4
2017-11-06,14543275.01
2017-11-07,13392277.78
2017-11-08,15842141.32
2017-11-09,15238950.24
2017-11-10,16301394.38
2017-11-11,11936258.26
2017-11-12,8343683.18
2017-11-13,9463649.69
2017-11-14,16363767.01
2017-11-15,14673112.15
2017-11-16,18081729.61
2017-11-17,18802822.59
2017-11-18,19136094.08
2017-11-19,15401188.71
2017-11-20,18104019.1
2017-11-21,20676556.64
2017-11-22,20068566.18
2017-11-23,17330767.08
2017-11-24,17955606.65
2017-11-25,17196388.22
2017-11-26,18716280.17
2017-11-27,19573492
2017-11-28,22810456.14
2017-11-29,21753165.58
2017-11-30,23973023.34
2017-12-01,23244481.76
2017-12-02,27263352.33
2017-12-03,24020316.77
2017-12-04,27144217.48
2017-12-05,28640381.09
2017-12-06,28651166.94
2017-12-07,35065332.79
2017-12-08,36814847.49
2017-12-09,40637231.44
2017-12-10,39647427.49
2017-12-11,38133365.82
2017-12-12,44202108.57
2017-12-13,43059547.25
2017-12-14,47618332.35
2017-12-15,48998323.6
2017-12-16,47568414.32
2017-12-17,51237819.19
2017-12-18,54016357.79
2017-12-19,54283145.4
2017-12-20,42496985.08
2017-12-21,43234561.27
2017-12-22,43763127.49
2017-12-23,48232306.39
2017-12-24,40315793.08
2017-12-25,38599972.75
2017-12-26,33165077.69
2017-12-27,39107106.19
2017-12-28,42348203.73
2017-12-29,38078803.57
2017-12-30,41231780.2
2017-12-31,32838158.17
2018-01-01,35634613.98
2018-01-02,32667513.84
2018-01-03,41130496.05
2018-01-04,41066501.69
2018-01-05,43542543.39
2018-01-06,42063011.94
2018-01-07,47596529.67
2018-01-08,43760178.92
2018-01-09,41434870.6
2018-01-10,40238936.59
2018-01-11,41580367.92
2018-01-12,40813593.94
2018-01-13,39528325.88
2018-01-14,33906584.02
2018-01-15,33097492.41
2018-01-16,32351373.91
2018-01-17,29928980.43
2018-01-18,30473184.44
2018-01-19,31714637.78
2018-01-20,29509210.21
2018-01-21,33719157.18
2018-01-22,30984415.19
2018-01-23,25941059.89
2018-01-24,27162581.05
2018-01-25,28200580.92
2018-01-26,24505225.87
2018-01-27,23820921.3
2018-01-28,24323511.94
2018-01-29,24860991.09
2018-01-30,22253114.88
2018-01-31,22448743.93
2018-02-01,16554171.3
2018-02-02,19927245.34
2018-02-03,20935671.5
2018-02-04,19447466.54
2018-02-05,19257921.91
2018-02-06,17435557.61
2018-02-07,17719124.8
2018-02-08,14414350.99
2018-02-09,14196032.82
2018-02-10,15570441.96
2018-02-11,15914627.17
2018-02-12,15782760.38
2018-02-13,19079841.12
2018-02-14,18087108.21
2018-02-15,21729791.88
2018-02-16,17067529.71
2018-02-17,20499376.28
2018-02-18,21172452.59
2018-02-19,21553888.07
2018-02-20,23196350.71
2018-02-21,20248165.79
2018-02-22,22407592.77
2018-02-23,18523560.07
2018-02-24,19579400.94
2018-02-25,18374899.7
2018-02-26,20892562.41
2018-02-27,18672639.33
2018-02-28,21669616.88
2018-03-01,20468882.64
2018-03-02,23073376.05
2018-03-03,21981158.69
2018-03-04,26145944.82
2018-03-05,21579612.97
2018-03-06,21738708.74
2018-03-07,21309668.14
2018-03-08,19792719.93
2018-03-09,19203107.91
2018-03-10,17260429.6
2018-03-11,15730173.42
2018-03-12,18593799.17
2018-03-13,18621112
2018-03-14,18673374.25
2018-03-15,15096447.25
2018-03-16,15212250.65
2018-03-17,16378497
2018-03-18,14804180.85
2018-03-19,15792365.67
2018-03-20,16875039.76
2018-03-21,14431219.79
2018-03-22,17182131.7
2018-03-23,15796187.57
2018-03-24,15054368.72
2018-03-25,16816625.14
2018-03-26,14447474.87
2018-03-27,15513858.05
2018-03-28,15021144.2
2018-03-29,13591824.28
2018-03-30,13658565.22
2018-03-31,14058562.48
2018-04-01,11254098.25
2018-04-02,13901381.8
2018-04-03,13913290.22
2018-04-04,15297681.1
2018-04-05,12638261.78
2018-04-06,13382948.34
2018-04-07,11643524.49
2018-04-08,15710355.19
2018-04-09,14288235.97
2018-04-10,12600073.85
2018-04-11,14163567.98
2018-04-12,14126841.11
2018-04-13,15569044.07
2018-04-14,16519489.7
2018-04-15,13931480.54
2018-04-16,17222427.88
2018-04-17,14392299.27
2018-04-18,16190819.23
2018-04-19,16527899.32
2018-04-20,18657583.46
2018-04-21,15437457.92
2018-04-22,17955245.04
2018-04-23,17771580.86
2018-04-24,17348032.15
2018-04-25,19813146.62
2018-04-26,14415166.8
2018-04-27,16967487.02
2018-04-28,16353151.45
2018-04-29,15327482.43
2018-04-30,18893883.2
2018-05-01,18227152.14
2018-05-02,18205678.16
2018-05-03,16491181.72
2018-05-04,18631957.23
2018-05-05,17111527.84
2018-05-06,20074549.7
2018-05-07,16775280.98
2018-05-08,17896957.3
2018-05-09,16264542.26
2018-05-10,18895975.77
2018-05-11,17551753.89
2018-05-12,13694185.62
2018-05-13,17729037.46
2018-05-14,16262211.2
2018-05-15,14640257.77
2018-05-16,15775956.72
2018-05-17,18950775.4
2018-05-18,13766304.09
2018-05-19,15805408.96
2018-05-20,16097336.83
2018-05-21,15552263.44
2018-05-22,16740929.48
2018-05-23,15299990.99
2018-05-24,15450353.37
2018-05-25,13766983.03
2018-05-26,16637422.84
2018-05-27,15004122.01
2018-05-28,15194634.46
2018-05-29,14089915.65
2018-05-30,13160373.91
2018-05-31,16203364.32
2018-06-01,16079868.02
2018-06-02,15748891.02
2018-06-03,14634081.46
2018-06-04,15833351.44
2018-06-05,17293420.85
2018-06-06,16807234.75
2018-06-07,14224666.3
2018-06-08,13896277.93
2018-06-09,13960099.86
2018-06-10,13514373.82
2018-06-11,10840043.49
2018-06-12,12201200.74
2018-06-13,12015365.47
2018-06-14,11512386.02
2018-06-15,12886290.57
2018-06-16,12385464.66
2018-06-17,13569937.54
2018-06-18,12802502.59
2018-06-19,13874233.74
2018-06-20,13683450.79
2018-06-21,14417319.95
2018-06-22,14773717.01
2018-06-23,11848498.09
2018-06-24,12543043.94
2018-06-25,13312690.69
2018-06-26,12482667.73
2018-06-27,11341138.65
2018-06-28,9397509.37
2018-06-29,11663638.3
2018-06-30,11878682.24
2018-07-01,11415398.09
2018-07-02,11766090.47
2018-07-03,11815580.58
2018-07-04,9615031.66
2018-07-05,11168648.65
2018-07-06,11319432.81
2018-07-07,13348153.14
2018-07-08,13293785.1
2018-07-09,13342025.56
2018-07-10,11452440.72
2018-07-11,11881182.48
2018-07-12,10897188.05
2018-07-13,11117324.46
2018-07-14,11237780.46
2018-07-15,10481359.99
2018-07-16,10653340.49
2018-07-17,10249359.69
2018-07-18,14725776.7
2018-07-19,16273314.56
2018-07-20,16165685.32
2018-07-21,14273615.69
2018-07-22,12795593.08
2018-07-23,16931696.81
2018-07-24,16221368.5
2018-07-25,16955818.84
2018-07-26,18301427.27
2018-07-27,16546302.22
2018-07-28,17265008.63
2018-07-29,15053253.88
2018-07-30,17559570.22
2018-07-31,13877349.31
2018-08-01,14397133.16
2018-08-02,14417139.85
2018-08-03,14586530.96
2018-08-04,15547104.22
2018-08-05,15540898.1
2018-08-06,14154622.85
2018-08-07,11494724.53
2018-08-08,12794666.79
2018-08-09,12461516.4
2018-08-10,12314417.78
2018-08-11,13643180.55
2018-08-12,13341632.92
2018-08-13,12322275.53
2018-08-14,11846929.98
2018-08-15,10703613.61
2018-08-16,12760433.83
2018-08-17,12623563.69
2018-08-18,12668563.81
2018-08-19,12897457.47
2018-08-20,11865516.99
2018-08-21,11917442.63
2018-08-22,12145262.32
2018-08-23,12862257.47
2018-08-24,12283126.98
2018-08-25,12341322.14
2018-08-26,11506274.15
2018-08-27,14681902.37
2018-08-28,16203353.94
2018-08-29,13852519.67
2018-08-30,12388952.1
2018-08-31,13609428.51
2018-09-01,13777809.64
2018-09-02,13709802.17
2018-09-03,13253784.94
2018-09-04,13211960.31
2018-09-05,11773847.15
2018-09-06,11241894.66
2018-09-07,12372186.77
2018-09-08,12342384.86
