Date,Fees Value
2016-01-20,15114.29
2016-01-21,19292.95
2016-01-22,19955.75
2016-01-23,17647.61
2016-01-24,14831.69
2016-01-25,16407.18
2016-01-26,18250.77
2016-01-27,18384.39
2016-01-28,19625.86
2016-01-29,17546.55
2016-01-30,17724.31
2016-01-31,14773.68
2016-02-01,13113.51
2016-02-02,21658.17
2016-02-03,21212.46
2016-02-04,16466.09
2016-02-05,14836.98
2016-02-06,16372.05
2016-02-07,15436.33
2016-02-08,14587.24
2016-02-09,16055.65
2016-02-10,15876.6
2016-02-11,16709.57
2016-02-12,16765.2
2016-02-13,15049.59
2016-02-14,13799.6
2016-02-15,14464.95
2016-02-16,17090.48
2016-02-17,17367.72
2016-02-18,18060.14
2016-02-19,18371.19
2016-02-20,19581.55
2016-02-21,18032.4
2016-02-22,17928.92
2016-02-23,19869.55
2016-02-24,20803.86
2016-02-25,19266.06
2016-02-26,19529.01
2016-02-27,18222.05
2016-02-28,15691.3
2016-02-29,19942.53
2016-03-01,24152.55
2016-03-02,26036.19
2016-03-03,38968.82
2016-03-04,24368.11
2016-03-05,20510.78
2016-03-06,25134.66
2016-03-07,15844.65
2016-03-08,18673.33
2016-03-09,18110.56
2016-03-10,22264.45
2016-03-11,17368.82
2016-03-12,17093.29
2016-03-13,14087.58
2016-03-14,14689.93
2016-03-15,16919.96
2016-03-16,18088.32
2016-03-17,20050.55
2016-03-18,19265.87
2016-03-19,17448.35
2016-03-20,14205.07
2016-03-21,13692.53
2016-03-22,17083.77
2016-03-23,17618.66
2016-03-24,16328.55
2016-03-25,15933.31
2016-03-26,13519.73
2016-03-27,15470.44
2016-03-28,12973.52
2016-03-29,19836.03
2016-03-30,24392.3
2016-03-31,18643.96
2016-04-01,19407.27
2016-04-02,21683.03
2016-04-03,21454.18
2016-04-04,17474.61
2016-04-05,18957.51
2016-04-06,20536.69
2016-04-07,24629.23
2016-04-08,19041.77
2016-04-09,17929.1
2016-04-10,15458.75
2016-04-11,13972.56
2016-04-12,21628.61
2016-04-13,21033.27
2016-04-14,19497.72
2016-04-15,19175.66
2016-04-16,19250.53
2016-04-17,14552.51
2016-04-18,14897.47
2016-04-19,20322.98
2016-04-20,18994.85
2016-04-21,18677.88
2016-04-22,19376.42
2016-04-23,18961.98
2016-04-24,14894.18
2016-04-25,15280.39
2016-04-26,20292.33
2016-04-27,157247.72
2016-04-28,21267.97
2016-04-29,22077.14
2016-04-30,22420.06
2016-05-01,18462.83
2016-05-02,15097.9
2016-05-03,20116.17
2016-05-04,19939.28
2016-05-05,21532.61
2016-05-06,19839.53
2016-05-07,20814.12
2016-05-08,16765.81
2016-05-09,15667.65
2016-05-10,18912.36
2016-05-11,21809.27
2016-05-12,21002.62
2016-05-13,21148.16
2016-05-14,21705.14
2016-05-15,21653.49
2016-05-16,21617.01
2016-05-17,26929.31
2016-05-18,27198.91
2016-05-19,26494.46
2016-05-20,23631.6
2016-05-21,24239.85
2016-05-22,23629.96
2016-05-23,19201.43
2016-05-24,24959.46
2016-05-25,26012.91
2016-05-26,27165.15
2016-05-27,25926.4
2016-05-28,34204.7
2016-05-29,26352.44
2016-05-30,26786.51
2016-05-31,30105.28
2016-06-01,28324.48
2016-06-02,29731.54
2016-06-03,32013
2016-06-04,30449.56
2016-06-05,26548.06
2016-06-06,25481.45
2016-06-07,30674.74
2016-06-08,31112.75
2016-06-09,29483.44
2016-06-10,30020.05
2016-06-11,30521.21
2016-06-12,28298.08
2016-06-13,35658.16
2016-06-14,44229.78
2016-06-15,47249.18
2016-06-16,59266.28
2016-06-17,62334.73
2016-06-18,58378.3
2016-06-19,54143.69
2016-06-20,46891.43
2016-06-21,56068.39
2016-06-22,51717.06
2016-06-23,48938.49
2016-06-24,45351.01
2016-06-25,49185.96
2016-06-26,40473.06
2016-06-27,34109.7
2016-06-28,40592.31
2016-06-29,37640.9
2016-06-30,39596.53
2016-07-01,41762.06
2016-07-02,39405.85
2016-07-03,35830.36
2016-07-04,31053.14
2016-07-05,37338.37
2016-07-06,37304.33
2016-07-07,38174.44
2016-07-08,35419.47
2016-07-09,37396.52
2016-07-10,30238.97
2016-07-11,25035.6
2016-07-12,37592.81
2016-07-13,33775.97
2016-07-14,35447.06
2016-07-15,39082.14
2016-07-16,35603.58
2016-07-17,34368
2016-07-18,31744.34
2016-07-19,39517.85
2016-07-20,41891.94
2016-07-21,42486.56
2016-07-22,40974.69
2016-07-23,43529.64
2016-07-24,38450.92
2016-07-25,33904.1
2016-07-26,45141.95
2016-07-27,46193.48
2016-07-28,48056.03
2016-07-29,47542.42
2016-07-30,47323.59
2016-07-31,43257.94
2016-08-01,46359.55
2016-08-02,42923.7
2016-08-03,45950.96
2016-08-04,42400.49
2016-08-05,39864.4
2016-08-06,43399.9
2016-08-07,34759.97
2016-08-08,39459.09
2016-08-09,50840.11
2016-08-10,43394.65
2016-08-11,45703.46
2016-08-12,46407.76
2016-08-13,41760.33
2016-08-14,37056.22
2016-08-15,34379.33
2016-08-16,39879.33
2016-08-17,47396
2016-08-18,41817.04
2016-08-19,43798.49
2016-08-20,46264.82
2016-08-21,36637.42
2016-08-22,29526.43
2016-08-23,37140.96
2016-08-24,39472.35
2016-08-25,38063.62
2016-08-26,36981.88
2016-08-27,35752.3
2016-08-28,31906.03
2016-08-29,27758.01
2016-08-30,37768.66
2016-08-31,38440.68
2016-09-01,36053.15
2016-09-02,35688.33
2016-09-03,33501.37
2016-09-04,30288.38
2016-09-05,27798.78
2016-09-06,39642.46
2016-09-07,36130.72
2016-09-08,39547.07
2016-09-09,37110.13
2016-09-10,38970.59
2016-09-11,32211.53
2016-09-12,28826.49
2016-09-13,34436.13
2016-09-14,41453.89
2016-09-15,37258.58
2016-09-16,36308.2
2016-09-17,39673.35
2016-09-18,34654.62
2016-09-19,32324.17
2016-09-20,40475.62
2016-09-21,40722.76
2016-09-22,38509.8
2016-09-23,37171.84
2016-09-24,37420.72
2016-09-25,34301.47
2016-09-26,30070.49
2016-09-27,36843.24
2016-09-28,38915.71
2016-09-29,39031.19
2016-09-30,40957.12
2016-10-01,41273.06
2016-10-02,36281.58
2016-10-03,33263.55
2016-10-04,45618.27
2016-10-05,43097.95
2016-10-06,44800.96
2016-10-07,47042.32
2016-10-08,44654.31
2016-10-09,41037.1
2016-10-10,36549.28
2016-10-11,42362.27
2016-10-12,51348.03
2016-10-13,43732.48
2016-10-14,42956.36
2016-10-15,43151.04
2016-10-16,40208.62
2016-10-17,37153.6
2016-10-18,46130.45
2016-10-19,48894.61
2016-10-20,41255.49
2016-10-21,54916.39
2016-10-22,47086.13
2016-10-23,43768.51
2016-10-24,45738.55
2016-10-25,53394.32
2016-10-26,65388.93
2016-10-27,84029.03
2016-10-28,75730.14
2016-10-29,55599.49
2016-10-30,52332.49
2016-10-31,43356.37
2016-11-01,54914.46
2016-11-02,58158.55
2016-11-03,57537.21
2016-11-04,55903.72
2016-11-05,58513.74
2016-11-06,51735.11
2016-11-07,49830.96
2016-11-08,65027.66
2016-11-09,63416.58
2016-11-10,61126.66
2016-11-11,57640.33
2016-11-12,53033.79
2016-11-13,46937.7
2016-11-14,42981.28
2016-11-15,56875.1
2016-11-16,58524.49
2016-11-17,59456.23
2016-11-18,66040.99
2016-11-19,62630.82
2016-11-20,54287.65
2016-11-21,54446.78
2016-11-22,70409.91
2016-11-23,74977.51
2016-11-24,82184.81
2016-11-25,98545.88
2016-11-26,102692.1
2016-11-27,72560.73
2016-11-28,61103.27
2016-11-29,79673.39
2016-11-30,74175.11
2016-12-01,73685.2
2016-12-02,79478.84
2016-12-03,91856.31
2016-12-04,76826.36
2016-12-05,71054.8
2016-12-06,81310.42
2016-12-07,89856.72
2016-12-08,81767.35
2016-12-09,74883.61
2016-12-10,73881.79
2016-12-11,65611.14
2016-12-12,58515.58
2016-12-13,73190.07
2016-12-14,77024.57
2016-12-15,74547.34
2016-12-16,77189.56
2016-12-17,77154.29
2016-12-18,63025.2
2016-12-19,64255.72
2016-12-20,82723.55
2016-12-21,81061.44
2016-12-22,95107.12
2016-12-23,92500.81
2016-12-24,90938.88
2016-12-25,73872.14
2016-12-26,55115.08
2016-12-27,81889.29
2016-12-28,91847.68
2016-12-29,101383.7
2016-12-30,104144.89
2016-12-31,95748.8
2017-01-01,78326.97
2017-01-02,67821.21
2017-01-03,111183.38
2017-01-04,127595.78
2017-01-05,203516.22
2017-01-06,116129.9
2017-01-07,113156.79
2017-01-08,95771.97
2017-01-09,81641.53
2017-01-10,93904.61
2017-01-11,107369.78
2017-01-12,89727.21
2017-01-13,82227.82
2017-01-14,81400.26
2017-01-15,72226.65
2017-01-16,65119.26
2017-01-17,88244.06
2017-01-18,96434.17
2017-01-19,95843.96
2017-01-20,102188.75
2017-01-21,92874.39
2017-01-22,86009.2
2017-01-23,81589.92
2017-01-24,101378.39
2017-01-25,128808.08
2017-01-26,120221.07
2017-01-27,111233.59
2017-01-28,106129.2
2017-01-29,111832.19
2017-01-30,108653.61
2017-01-31,126988.54
2017-02-01,137536.51
2017-02-02,151309.25
2017-02-03,146362.42
2017-02-04,162540.25
2017-02-05,141991.83
2017-02-06,139852.19
2017-02-07,160746.02
2017-02-08,178183.58
2017-02-09,164746.67
2017-02-10,170075.06
2017-02-11,139790.54
2017-02-12,115731.66
2017-02-13,100844.81
2017-02-14,137814.59
2017-02-15,142949.56
2017-02-16,138119.96
2017-02-17,172663.82
2017-02-18,174430.65
2017-02-19,161980.37
2017-02-20,135171.6
2017-02-21,172831.43
2017-02-22,188744.04
2017-02-23,204105.66
2017-02-24,248039.36
2017-02-25,263905.2
2017-02-26,217798.59
2017-02-27,193798.52
2017-02-28,235735.21
2017-03-01,267314.03
2017-03-02,282013.69
2017-03-03,316500.33
2017-03-04,332616.39
2017-03-05,279764.96
2017-03-06,276340.21
2017-03-07,304064.45
2017-03-08,333632.39
2017-03-09,274265.57
2017-03-10,281666.66
2017-03-11,298262.91
2017-03-12,257832.5
2017-03-13,228905.42
2017-03-14,274975.98
2017-03-15,317847.33
2017-03-16,298782.6
2017-03-17,311290.23
2017-03-18,269999.13
2017-03-19,214954.54
2017-03-20,215311.81
2017-03-21,252695.97
2017-03-22,276292.11
2017-03-23,273682.91
2017-03-24,245193.26
2017-03-25,221364.21
2017-03-26,175496.82
2017-03-27,143424.55
2017-03-28,206750.99
2017-03-29,240932.79
2017-03-30,219918.66
2017-03-31,214020.94
2017-04-01,229347.24
2017-04-02,208852.36
2017-04-03,193556.92
2017-04-04,256940.64
2017-04-05,230046.19
2017-04-06,266756.67
2017-04-07,260034.94
2017-04-08,270198.1
2017-04-09,203774.76
2017-04-10,199294.93
2017-04-11,241322.1
2017-04-12,276538.99
2017-04-13,258435.23
2017-04-14,258155.13
2017-04-15,273461.61
2017-04-16,236769.73
2017-04-17,189839.87
2017-04-18,219373.27
2017-04-19,270448.67
2017-04-20,257029.04
2017-04-21,285378.22
2017-04-22,299419.1
2017-04-23,231156.79
2017-04-24,209386.92
2017-04-25,243836.04
2017-04-26,345534.75
2017-04-27,328491.27
2017-04-28,343587.62
2017-04-29,332853.06
2017-04-30,341837.91
2017-05-01,269328.43
2017-05-02,328527.17
2017-05-03,396371.14
2017-05-04,376228.45
2017-05-05,468662.25
2017-05-06,399883.8
2017-05-07,461569.9
2017-05-08,433288.67
2017-05-09,519322.01
2017-05-10,528686.91
2017-05-11,529812.57
2017-05-12,510450.38
2017-05-13,541618.95
2017-05-14,531388.68
2017-05-15,528201.1
2017-05-16,563950.56
2017-05-17,617978.22
2017-05-18,868374.64
2017-05-19,744387.04
2017-05-20,857114.96
2017-05-21,789036.65
2017-05-22,712894.25
2017-05-23,884130.3
2017-05-24,1063396.07
2017-05-25,1156307.65
2017-05-26,1184962.35
2017-05-27,1032897.14
2017-05-28,1078281.77
2017-05-29,914495.16
2017-05-30,1129234.68
2017-05-31,1296382.69
2017-06-01,1320719.56
2017-06-02,1373800.33
2017-06-03,1172931.73
2017-06-04,1373354.59
2017-06-05,1113208.22
2017-06-06,1283098.71
2017-06-07,1471839.43
2017-06-08,1801301.41
2017-06-09,1385510.61
2017-06-10,1275009.67
2017-06-11,1119279.9
2017-06-12,1068344.85
2017-06-13,1071906.04
2017-06-14,1300400.13
2017-06-15,1130889.88
2017-06-16,1025298.99
2017-06-17,948244.2
2017-06-18,814859.66
2017-06-19,708255.5
2017-06-20,1008573.71
2017-06-21,1078628.54
2017-06-22,1235264.02
2017-06-23,1199316.27
2017-06-24,939382.66
2017-06-25,760093.33
2017-06-26,679985.59
2017-06-27,901937.75
2017-06-28,919965.31
2017-06-29,976814.9
2017-06-30,879404.22
2017-07-01,881630.33
2017-07-02,608640.5
2017-07-03,498280.85
2017-07-04,715133.98
2017-07-05,764212.16
2017-07-06,587008.74
2017-07-07,651404.79
2017-07-08,599023.05
2017-07-09,472575.78
2017-07-10,390749.55
2017-07-11,488722.17
2017-07-12,487387.58
2017-07-13,529885.32
2017-07-14,489588.54
2017-07-15,476489
2017-07-16,759165.57
2017-07-17,323432.86
2017-07-18,436393.27
2017-07-19,517310.37
2017-07-20,454304.24
2017-07-21,641832.44
2017-07-22,654889.22
2017-07-23,472010.46
2017-07-24,347497.55
2017-07-25,465931.47
2017-07-26,429932.13
2017-07-27,415409.14
2017-07-28,447580.09
2017-07-29,526998.2
2017-07-30,421880.22
2017-07-31,396816.5
2017-08-01,537619.04
2017-08-02,202796.2
2017-08-03,362114.9
2017-08-04,346022.02
2017-08-05,329124.96
2017-08-06,356116.71
2017-08-07,290136.41
2017-08-08,425992.71
2017-08-09,539107.47
2017-08-10,538059.3
2017-08-11,664214.41
2017-08-12,839023.22
2017-08-13,825679.75
2017-08-14,769578.56
2017-08-15,1097814.78
2017-08-16,1447769.75
2017-08-17,1530240.57
2017-08-18,1541592.44
2017-08-19,1375858.15
2017-08-20,1100993.57
2017-08-21,895535.23
2017-08-22,1200094
2017-08-23,1391387.95
2017-08-24,2241771.53
2017-08-25,1665672.05
2017-08-26,1894279.28
2017-08-27,1806497.99
2017-08-28,1539228.2
2017-08-29,1698934.01
2017-08-30,2103901.79
2017-08-31,1798274.57
2017-09-01,1974670.38
2017-09-02,1813552.69
2017-09-03,1364279.51
2017-09-04,1084631.52
2017-09-05,1384475.07
2017-09-06,1244825.75
2017-09-07,1266573.82
2017-09-08,1180671.36
2017-09-09,905933.33
2017-09-10,622273.81
2017-09-11,619188.57
2017-09-12,665595.76
2017-09-13,612509.41
2017-09-14,507677.18
2017-09-15,526276.66
2017-09-16,637811.46
2017-09-17,436181.15
2017-09-18,363387.06
2017-09-19,708616.06
2017-09-20,671799.71
2017-09-21,569882.82
2017-09-22,486078.67
2017-09-23,414277.57
2017-09-24,377284.28
2017-09-25,325885.38
2017-09-26,573018.44
2017-09-27,570323.81
2017-09-28,622896.38
2017-09-29,552117.27
2017-09-30,479144.54
2017-10-01,443961.33
2017-10-02,523173.72
2017-10-03,790904.4
2017-10-04,641892.07
2017-10-05,588377.69
2017-10-06,694470.37
2017-10-07,651998.46
2017-10-08,457718.09
2017-10-09,527764.32
2017-10-10,706375.09
2017-10-11,809905.98
2017-10-12,728044.39
2017-10-13,962217.37
2017-10-14,1589458.4
2017-10-15,1319300.78
2017-10-16,892582.19
2017-10-17,1115733.92
2017-10-18,1176168.74
2017-10-19,1060086.88
2017-10-20,1070720.04
2017-10-21,989264.97
2017-10-22,989115.62
2017-10-23,941263.52
2017-10-24,1092403.96
2017-10-25,1095205.72
2017-10-26,800276.85
2017-10-27,695755.9
2017-10-28,964870.23
2017-10-29,1030074.67
2017-10-30,1694173.96
2017-10-31,1585048.86
2017-11-01,1525810.06
2017-11-02,1970709.7
2017-11-03,1941308.49
2017-11-04,1988716.28
2017-11-05,1955155.9
2017-11-06,1458069.63
2017-11-07,1741727.16
2017-11-08,2035868.32
2017-11-09,1981626.24
2017-11-10,2598465.76
2017-11-11,2117438.26
2017-11-12,2048003.18
2017-11-13,3509889.69
2017-11-14,5032254.51
2017-11-15,4101192.15
2017-11-16,4279141.61
2017-11-17,3946000.59
2017-11-18,3048587.45
2017-11-19,2205822.71
2017-11-20,2023919.1
2017-11-21,2665862.89
2017-11-22,2508828.3
2017-11-23,2124673.58
2017-11-24,2154891.15
2017-11-25,1892989.34
2017-11-26,1691668.67
2017-11-27,1776149.5
2017-11-28,2319952.39
2017-11-29,2433306.58
2017-11-30,2840446.21
2017-12-01,2664195.01
2017-12-02,2622127.83
2017-12-03,2066256.15
2017-12-04,2123419.48
2017-12-05,2641789.97
2017-12-06,2581487.19
2017-12-07,3476092.29
2017-12-08,5998519.49
2017-12-09,10112633.44
2017-12-10,8139028.99
2017-12-11,6911066.32
2017-12-12,8284499.07
2017-12-13,9354596.75
2017-12-14,9681423.6
2017-12-15,10782804.22
2017-12-16,10441057.82
2017-12-17,10211242.69
2017-12-18,10108249.66
2017-12-19,11203267.65
2017-12-20,11811452.58
2017-12-21,15190001.27
2017-12-22,17865073.99
2017-12-23,21013163.26
2017-12-24,15231905.21
2017-12-25,12058074.75
2017-12-26,9661729.57
2017-12-27,11308529.44
2017-12-28,12284800.23
2017-12-29,11187935.45
2017-12-30,11454807.7
2017-12-31,9651572.55
2018-01-01,7506233.73
2018-01-02,6422873.34
2018-01-03,9589588.8
2018-01-04,11355017.07
2018-01-05,11759862.39
2018-01-06,11889153.94
2018-01-07,11696630.67
2018-01-08,11191901.42
2018-01-09,10411441.85
2018-01-10,10704156.09
2018-01-11,10700321.67
2018-01-12,9117131.57
2018-01-13,8658653.63
2018-01-14,7475734.77
2018-01-15,6701748.03
2018-01-16,6905355.16
2018-01-17,7063667.43
2018-01-18,7440586.19
2018-01-19,7333985.66
2018-01-20,5663492.71
2018-01-21,5372901.93
2018-01-22,3977431.07
2018-01-23,3401383.02
2018-01-24,3146048.42
2018-01-25,3159938.92
2018-01-26,2501079.37
2018-01-27,2271775.05
2018-01-28,1916432.69
2018-01-29,1797889.09
2018-01-30,1611628.88
2018-01-31,1622946.3
2018-02-01,1691105.55
2018-02-02,1921645.34
2018-02-03,2409345.5
2018-02-04,1308296.29
2018-02-05,919405.16
2018-02-06,1240981.36
2018-02-07,1262551.05
2018-02-08,921884.74
2018-02-09,738108.07
2018-02-10,803146.33
2018-02-11,705951.54
2018-02-12,504335.01
2018-02-13,617424.87
2018-02-14,602924.71
2018-02-15,599043.25
2018-02-16,637149.46
2018-02-17,586320.53
2018-02-18,530346.46
2018-02-19,467097.32
2018-02-20,581170.96
2018-02-21,566575.04
2018-02-22,425488.14
2018-02-23,360683.57
2018-02-24,793131.94
2018-02-25,889023.45
2018-02-26,394535.91
2018-02-27,484044.7
2018-02-28,527796.88
2018-03-01,541055.77
2018-03-02,565210.42
2018-03-03,456805.19
2018-03-04,442799.82
2018-03-05,370121.47
2018-03-06,519264.87
2018-03-07,399896.14
2018-03-08,342460.93
2018-03-09,322655.91
2018-03-10,328992.1
2018-03-11,392753.42
2018-03-12,336385.67
2018-03-13,298064.25
2018-03-14,566317.5
2018-03-15,302391.25
2018-03-16,299088.65
2018-03-17,245913
2018-03-18,166867.85
2018-03-19,208410.67
2018-03-20,265917.88
2018-03-21,280403.54
2018-03-22,278933.7
2018-03-23,235249.32
2018-03-24,231751.47
2018-03-25,188351.14
2018-03-26,175477.37
2018-03-27,220364.3
2018-03-28,210245.2
2018-03-29,196213.03
2018-03-30,189047.22
2018-03-31,175952.23
2018-04-01,140018.25
2018-04-02,122978.05
2018-04-03,150014.72
2018-04-04,190678.1
2018-04-05,167186.03
2018-04-06,165302.34
2018-04-07,226905.24
2018-04-08,188572.69
2018-04-09,148511.6
2018-04-10,150184.47
2018-04-11,158828.98
2018-04-12,155401.99
2018-04-13,290992.82
2018-04-14,280540.32
2018-04-15,194815.92
2018-04-16,199747
2018-04-17,204033.27
2018-04-18,209114.23
2018-04-19,206019.32
2018-04-20,231779.96
2018-04-21,261248.67
2018-04-22,249144.17
2018-04-23,188180.86
2018-04-24,258429.4
2018-04-25,644444.5
2018-04-26,829632.3
2018-04-27,626168.64
2018-04-28,488964.7
2018-04-29,371770.43
2018-04-30,333168.95
2018-05-01,338563.39
2018-05-02,287905.41
2018-05-03,354589.22
2018-05-04,380662.73
2018-05-05,393655.84
2018-05-06,306768.45
2018-05-07,296766.85
2018-05-08,336382.3
2018-05-09,321659.26
2018-05-10,276835.77
2018-05-11,247120.39
2018-05-12,321355.5
2018-05-13,238212.46
2018-05-14,203822.7
2018-05-15,308291.77
2018-05-16,313260.97
2018-05-17,275459.27
2018-05-18,472204.59
2018-05-19,551455.96
2018-05-20,246944.58
2018-05-21,211799.44
2018-05-22,261561.86
2018-05-23,216506.62
2018-05-24,231121.62
2018-05-25,222183.9
2018-05-26,228744.84
2018-05-27,163302.01
2018-05-28,141156.46
2018-05-29,224694.15
2018-05-30,198137.41
2018-05-31,166850.07
2018-06-01,163341.77
2018-06-02,148169.52
2018-06-03,124693.46
2018-06-04,121373.94
2018-06-05,152542.85
2018-06-06,141525.38
2018-06-07,149820.55
2018-06-08,158482.43
2018-06-09,135437.36
2018-06-10,142783.45
2018-06-11,112305.87
2018-06-12,172838.24
2018-06-13,142203.6
2018-06-14,239410.02
2018-06-15,187979.07
2018-06-16,142710.66
2018-06-17,106922.54
2018-06-18,149538.96
2018-06-19,116314.74
2018-06-20,626715.79
2018-06-21,1325167.45
2018-06-22,496075.76
2018-06-23,409964.96
2018-06-24,191663.94
2018-06-25,168369.56
2018-06-26,218828.61
2018-06-27,191556.15
2018-06-28,197574.37
2018-06-29,164997.55
2018-06-30,167292.11
2018-07-01,147647.46
2018-07-02,105462.47
2018-07-03,159604.08
2018-07-04,180563.16
2018-07-05,139644.65
2018-07-06,131533.31
2018-07-07,142153.14
2018-07-08,111473.1
2018-07-09,105160.81
2018-07-10,131664.72
2018-07-11,143781.98
2018-07-12,129908.68
2018-07-13,118266.96
2018-07-14,121353.71
2018-07-15,92646.86
2018-07-16,96016.62
2018-07-17,161379.69
2018-07-18,184709.95
2018-07-19,229970.81
2018-07-20,214805.32
2018-07-21,170122.44
2018-07-22,129549.21
2018-07-23,109095.56
2018-07-24,202513.75
2018-07-25,249967.09
2018-07-26,217182.4
2018-07-27,188924.1
2018-07-28,171535.75
2018-07-29,133787.01
2018-07-30,131828.97
2018-07-31,200136.81
2018-08-01,198127.54
2018-08-02,160202.35
2018-08-03,189422.21
2018-08-04,172848.22
2018-08-05,120922.1
2018-08-06,95442.85
2018-08-07,123515.15
2018-08-08,127408.91
2018-08-09,127184.27
2018-08-10,136461.53
2018-08-11,125698.55
2018-08-12,94892.92
2018-08-13,82022.41
2018-08-14,122967.48
2018-08-15,166826.61
2018-08-16,139704.21
2018-08-17,153670.44
2018-08-18,161281.81
2018-08-19,105397.47
2018-08-20,107140.74
2018-08-21,184686.38
2018-08-22,162553.32
2018-08-23,150077.47
2018-08-24,126310.11
2018-08-25,128878.39
2018-08-26,141299.15
2018-08-27,185151.12
2018-08-28,229043.32
2018-08-29,320664.17
2018-08-30,164944.6
2018-08-31,167577.01
2018-09-01,178807.14
2018-09-02,135468.42
2018-09-03,119004.94
2018-09-04,145184.31
2018-09-05,183044.15
2018-09-06,209301.66
2018-09-07,201786.77
2018-09-08,178508.86
2018-09-09,117568.03
2018-09-10,113989.79
2018-09-11,126711.98
2018-09-12,144327.49
2018-09-13,151750.52
2018-09-14,133942.23
2018-09-15,136200.94
2018-09-16,101389.86
2018-09-17,87817.91
2018-09-18,105931.65
2018-09-19,120194.6
2018-09-20,111103.89
2018-09-21,119966.67
2018-09-22,173268.74
2018-09-23,122204.35
2018-09-24,99004.95
2018-09-25,100167.39
2018-09-26,133575.95
2018-09-27,128035.47
